a,p,ns1Time,time,activity,patient,source,perspective
http://cltl.nl/leolani/n2mu/skip_meals0.18876691904970377,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2010-07-10T00:00:00,2010-08-10 08:35:53.390146,skip meals,,http://cltl.nl/leolani/friends/Fatima,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/skip_meals0.18876691904970377,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2010-07-10T00:00:00,2010-08-10 08:35:53.390146,skip meals,,http://cltl.nl/leolani/friends/Fatima,http://groundedannotationframework.org/grasp/emotion#GRATITUDE
http://cltl.nl/leolani/n2mu/discuss0.9535009162929745,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2014-07-16T00:00:00,2014-08-16 08:35:53.548884,discuss,,http://cltl.nl/leolani/friends/Fatima,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/discuss0.9535009162929745,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2014-07-16T00:00:00,2014-08-16 08:35:53.548884,discuss,,http://cltl.nl/leolani/friends/Fatima,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/discuss0.9535009162929745,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2014-07-16T00:00:00,2014-08-16 08:35:53.548884,discuss,,http://cltl.nl/leolani/friends/Fatima,http://groundedannotationframework.org/grasp/level#SOMEWHAT
http://cltl.nl/leolani/n2mu/discuss0.9535009162929745,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2014-07-16T00:00:00,2014-08-16 08:35:53.548884,discuss,,http://cltl.nl/leolani/friends/Fatima,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/discuss0.9535009162929745,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2014-07-16T00:00:00,2014-08-16 08:35:53.548884,discuss,,http://cltl.nl/leolani/friends/Fatima,http://groundedannotationframework.org/grasp/emotion#GRATITUDE
http://cltl.nl/leolani/n2mu/eat0.06735698428063386,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-03-05T00:00:00,2011-04-05 08:35:53.784806,eat,,http://cltl.nl/leolani/friends/Fatima,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/eat0.06735698428063386,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-03-05T00:00:00,2011-04-05 08:35:53.784806,eat,,http://cltl.nl/leolani/friends/Fatima,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/eat0.06735698428063386,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-03-05T00:00:00,2011-04-05 08:35:53.784806,eat,,http://cltl.nl/leolani/friends/Fatima,http://groundedannotationframework.org/grasp/level#SOMEWHAT
http://cltl.nl/leolani/n2mu/eat0.06735698428063386,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-03-05T00:00:00,2011-04-05 08:35:53.784806,eat,,http://cltl.nl/leolani/friends/Fatima,http://groundedannotationframework.org/grasp/sentiment#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/eat0.06735698428063386,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-03-05T00:00:00,2011-04-05 08:35:53.784806,eat,,http://cltl.nl/leolani/friends/Fatima,http://groundedannotationframework.org/grasp/emotion#REALIZATION
http://cltl.nl/leolani/n2mu/eat0.06735698428063386,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-03-05T00:00:00,2011-04-05 08:35:53.799534,eat,,http://cltl.nl/leolani/friends/Fatima,http://groundedannotationframework.org/grasp/emotion#CURIOSITY
http://cltl.nl/leolani/n2mu/eat0.06735698428063386,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-03-05T00:00:00,2011-04-05 08:35:53.799534,eat,,http://cltl.nl/leolani/friends/Fatima,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/eat0.06735698428063386,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-03-05T00:00:00,2011-04-05 08:35:53.799534,eat,,http://cltl.nl/leolani/friends/Fatima,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/eat0.06735698428063386,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-03-05T00:00:00,2011-04-05 08:35:53.799534,eat,,http://cltl.nl/leolani/friends/Fatima,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/eat0.06735698428063386,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-03-05T00:00:00,2011-04-05 08:35:53.799534,eat,,http://cltl.nl/leolani/friends/Fatima,http://groundedannotationframework.org/grasp/level#ALMOST_FULLY
http://cltl.nl/leolani/n2mu/headaches0.1402803008072918,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2015-01-02T00:00:00,2015-02-02 08:35:53.867526,headaches,,http://cltl.nl/leolani/friends/Fatima,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/headaches0.1402803008072918,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2015-01-02T00:00:00,2015-02-02 08:35:53.867526,headaches,,http://cltl.nl/leolani/friends/Fatima,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/headaches0.1402803008072918,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2015-01-02T00:00:00,2015-02-02 08:35:53.867526,headaches,,http://cltl.nl/leolani/friends/Fatima,http://groundedannotationframework.org/grasp/level#SOMEWHAT
http://cltl.nl/leolani/n2mu/headaches0.1402803008072918,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2015-01-02T00:00:00,2015-02-02 08:35:53.867526,headaches,,http://cltl.nl/leolani/friends/Fatima,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/headaches0.1402803008072918,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2015-01-02T00:00:00,2015-02-02 08:35:53.867526,headaches,,http://cltl.nl/leolani/friends/Fatima,http://groundedannotationframework.org/grasp/emotion#CARING
http://cltl.nl/leolani/n2mu/headaches0.1402803008072918,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2015-01-02T00:00:00,2015-02-02 08:35:53.881889,headaches,,http://cltl.nl/leolani/friends/Fatima,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/headaches0.1402803008072918,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2015-01-02T00:00:00,2015-02-02 08:35:53.881889,headaches,,http://cltl.nl/leolani/friends/Fatima,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/headaches0.1402803008072918,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2015-01-02T00:00:00,2015-02-02 08:35:53.881889,headaches,,http://cltl.nl/leolani/friends/Fatima,http://groundedannotationframework.org/grasp/level#SOMEWHAT
http://cltl.nl/leolani/n2mu/headaches0.1402803008072918,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2015-01-02T00:00:00,2015-02-02 08:35:53.881889,headaches,,http://cltl.nl/leolani/friends/Fatima,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/headaches0.1402803008072918,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2015-01-02T00:00:00,2015-02-02 08:35:53.881889,headaches,,http://cltl.nl/leolani/friends/Fatima,http://groundedannotationframework.org/grasp/emotion#GRATITUDE
http://cltl.nl/leolani/n2mu/gardening0.7201598508005977,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-04-21T00:00:00,2011-05-21 08:35:53.896830,gardening,,http://cltl.nl/leolani/friends/Fatima,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/gardening0.7201598508005977,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-04-21T00:00:00,2011-05-21 08:35:53.896830,gardening,,http://cltl.nl/leolani/friends/Fatima,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/gardening0.7201598508005977,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-04-21T00:00:00,2011-05-21 08:35:53.896830,gardening,,http://cltl.nl/leolani/friends/Fatima,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/gardening0.7201598508005977,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-04-21T00:00:00,2011-05-21 08:35:53.896830,gardening,,http://cltl.nl/leolani/friends/Fatima,http://groundedannotationframework.org/grasp/emotion#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/gardening0.7201598508005977,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-04-21T00:00:00,2011-05-21 08:35:53.896830,gardening,,http://cltl.nl/leolani/friends/Fatima,http://groundedannotationframework.org/grasp/level#ALMOST_FULLY
