a,p,ns1Time,time,activity,patient,source,perspective
http://cltl.nl/leolani/n2mu/baking_cookies_with_grandchildren0.005090481650089185,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2012-02-01T00:00:00,2012-03-01 08:35:37.276018,baking cookies with grandchildren,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/baking_cookies_with_grandchildren0.005090481650089185,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2012-02-01T00:00:00,2012-03-01 08:35:37.276018,baking cookies with grandchildren,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/level#SOMEWHAT
http://cltl.nl/leolani/n2mu/baking_cookies_with_grandchildren0.005090481650089185,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2012-02-01T00:00:00,2012-03-01 08:35:37.276018,baking cookies with grandchildren,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/baking_cookies_with_grandchildren0.005090481650089185,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2012-02-01T00:00:00,2012-03-01 08:35:37.276018,baking cookies with grandchildren,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/emotion#APPROVAL
http://cltl.nl/leolani/n2mu/lack_of_quality_sleep0.6857709037609943,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2012-07-23T00:00:00,2012-08-23 08:35:37.426552,lack of quality sleep,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/emotion#CURIOSITY
http://cltl.nl/leolani/n2mu/lack_of_quality_sleep0.6857709037609943,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2012-07-23T00:00:00,2012-08-23 08:35:37.426552,lack of quality sleep,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/lack_of_quality_sleep0.6857709037609943,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2012-07-23T00:00:00,2012-08-23 08:35:37.426552,lack of quality sleep,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/lack_of_quality_sleep0.6857709037609943,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2012-07-23T00:00:00,2012-08-23 08:35:37.426552,lack of quality sleep,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/level#SOMEWHAT
http://cltl.nl/leolani/n2mu/lack_of_quality_sleep0.6857709037609943,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2012-07-23T00:00:00,2012-08-23 08:35:37.426552,lack of quality sleep,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/manage0.09352079112782075,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2010-02-28T00:00:00,2010-03-30 08:35:37.615861,manage,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/emotion#CURIOSITY
http://cltl.nl/leolani/n2mu/manage0.09352079112782075,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2010-02-28T00:00:00,2010-03-30 08:35:37.615861,manage,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/manage0.09352079112782075,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2010-02-28T00:00:00,2010-03-30 08:35:37.615861,manage,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/manage0.09352079112782075,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2010-02-28T00:00:00,2010-03-30 08:35:37.615861,manage,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/level#SOMEWHAT
http://cltl.nl/leolani/n2mu/manage0.09352079112782075,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2010-02-28T00:00:00,2010-03-30 08:35:37.615861,manage,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/hard_to_reach_feet0.09738429975320739,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2010-11-20T00:00:00,2010-12-20 08:35:37.728303,hard to reach feet,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/hard_to_reach_feet0.09738429975320739,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2010-11-20T00:00:00,2010-12-20 08:35:37.728303,hard to reach feet,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/hard_to_reach_feet0.09738429975320739,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2010-11-20T00:00:00,2010-12-20 08:35:37.728303,hard to reach feet,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/level#SOMEWHAT
http://cltl.nl/leolani/n2mu/hard_to_reach_feet0.09738429975320739,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2010-11-20T00:00:00,2010-12-20 08:35:37.728303,hard to reach feet,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/emotion#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/hard_to_reach_feet0.09738429975320739,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2010-11-20T00:00:00,2010-12-20 08:35:37.728303,hard to reach feet,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/sentiment#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/remembering_when_to_take_my_medication0.8092110435501184,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-05-01T00:00:00,2011-06-01 08:35:37.870437,remembering when to take my medication,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/remembering_when_to_take_my_medication0.8092110435501184,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-05-01T00:00:00,2011-06-01 08:35:37.870437,remembering when to take my medication,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/level#SOMEWHAT
http://cltl.nl/leolani/n2mu/remembering_when_to_take_my_medication0.8092110435501184,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-05-01T00:00:00,2011-06-01 08:35:37.870437,remembering when to take my medication,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/sentiment#NEGATIVE
http://cltl.nl/leolani/n2mu/remembering_when_to_take_my_medication0.8092110435501184,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-05-01T00:00:00,2011-06-01 08:35:37.870437,remembering when to take my medication,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/emotion#CONFUSION
http://cltl.nl/leolani/n2mu/remembering_when_to_take_my_medication0.8092110435501184,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-05-01T00:00:00,2011-06-01 08:35:37.870437,remembering when to take my medication,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/factuality#NEGATIVE
http://cltl.nl/leolani/n2mu/remembering_when_to_take_my_medication0.8092110435501184,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-05-01T00:00:00,2011-06-01 08:35:37.870437,remembering when to take my medication,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/emotion#DISAPPROVAL
http://cltl.nl/leolani/n2mu/quit_smoking0.44776388008490053,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-12-23T00:00:00,2012-01-23 08:35:37.994905,quit smoking,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/quit_smoking0.44776388008490053,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-12-23T00:00:00,2012-01-23 08:35:37.994905,quit smoking,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/quit_smoking0.44776388008490053,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-12-23T00:00:00,2012-01-23 08:35:37.994905,quit smoking,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/level#SOMEWHAT
http://cltl.nl/leolani/n2mu/quit_smoking0.44776388008490053,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-12-23T00:00:00,2012-01-23 08:35:37.994905,quit smoking,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/quit_smoking0.44776388008490053,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-12-23T00:00:00,2012-01-23 08:35:37.994905,quit smoking,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/emotion#APPROVAL
http://cltl.nl/leolani/n2mu/smoking_cessation0.9683483204933651,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-12-23T00:00:00,2012-01-23 08:35:38.056601,smoking cessation,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/emotion#CURIOSITY
http://cltl.nl/leolani/n2mu/smoking_cessation0.9683483204933651,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-12-23T00:00:00,2012-01-23 08:35:38.056601,smoking cessation,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/smoking_cessation0.9683483204933651,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-12-23T00:00:00,2012-01-23 08:35:38.056601,smoking cessation,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/smoking_cessation0.9683483204933651,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-12-23T00:00:00,2012-01-23 08:35:38.056601,smoking cessation,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/smoking_cessation0.9683483204933651,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-12-23T00:00:00,2012-01-23 08:35:38.056601,smoking cessation,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/level#ALMOST_FULLY
http://cltl.nl/leolani/n2mu/find_myself_reaching_for_a_cigarette0.352045101035527,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-08-14T00:00:00,2013-09-14 08:35:38.155376,find myself reaching for a cigarette,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/find_myself_reaching_for_a_cigarette0.352045101035527,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-08-14T00:00:00,2013-09-14 08:35:38.155376,find myself reaching for a cigarette,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/find_myself_reaching_for_a_cigarette0.352045101035527,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-08-14T00:00:00,2013-09-14 08:35:38.155376,find myself reaching for a cigarette,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/level#SOMEWHAT
http://cltl.nl/leolani/n2mu/find_myself_reaching_for_a_cigarette0.352045101035527,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-08-14T00:00:00,2013-09-14 08:35:38.155376,find myself reaching for a cigarette,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/find_myself_reaching_for_a_cigarette0.352045101035527,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-08-14T00:00:00,2013-09-14 08:35:38.155376,find myself reaching for a cigarette,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/emotion#CARING
http://cltl.nl/leolani/n2mu/find_myself_reaching_for_a_cigarette0.352045101035527,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-08-14T00:00:00,2013-09-14 08:35:38.155376,find myself reaching for a cigarette,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/emotion#SADNESS
http://cltl.nl/leolani/n2mu/trying_to_quit_smoking0.8384552286533937,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-08-14T00:00:00,2013-09-14 08:35:38.228345,trying to quit smoking,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/emotion#CURIOSITY
http://cltl.nl/leolani/n2mu/trying_to_quit_smoking0.8384552286533937,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-08-14T00:00:00,2013-09-14 08:35:38.228345,trying to quit smoking,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/trying_to_quit_smoking0.8384552286533937,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-08-14T00:00:00,2013-09-14 08:35:38.228345,trying to quit smoking,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/trying_to_quit_smoking0.8384552286533937,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-08-14T00:00:00,2013-09-14 08:35:38.228345,trying to quit smoking,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/level#SOMEWHAT
http://cltl.nl/leolani/n2mu/trying_to_quit_smoking0.8384552286533937,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-08-14T00:00:00,2013-09-14 08:35:38.228345,trying to quit smoking,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/manage0.7909711165402578,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-02-26T00:00:00,2013-03-26 08:35:38.510112,manage,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/emotion#CURIOSITY
http://cltl.nl/leolani/n2mu/manage0.7909711165402578,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-02-26T00:00:00,2013-03-26 08:35:38.510112,manage,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/manage0.7909711165402578,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-02-26T00:00:00,2013-03-26 08:35:38.510112,manage,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/manage0.7909711165402578,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-02-26T00:00:00,2013-03-26 08:35:38.510112,manage,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/level#SOMEWHAT
http://cltl.nl/leolani/n2mu/manage0.7909711165402578,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-02-26T00:00:00,2013-03-26 08:35:38.510112,manage,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/eating0.7485992945340088,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-04-13T00:00:00,2013-05-13 08:35:38.710965,eating,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/emotion#CURIOSITY
http://cltl.nl/leolani/n2mu/eating0.7485992945340088,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-04-13T00:00:00,2013-05-13 08:35:38.710965,eating,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/eating0.7485992945340088,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-04-13T00:00:00,2013-05-13 08:35:38.710965,eating,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/eating0.7485992945340088,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-04-13T00:00:00,2013-05-13 08:35:38.710965,eating,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/level#SOMEWHAT
http://cltl.nl/leolani/n2mu/eating0.7485992945340088,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-04-13T00:00:00,2013-05-13 08:35:38.710965,eating,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/giving_up_smoking0.5529528684644417,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-11-03T00:00:00,2013-12-03 08:35:38.853050,giving up smoking,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/giving_up_smoking0.5529528684644417,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-11-03T00:00:00,2013-12-03 08:35:38.853050,giving up smoking,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/giving_up_smoking0.5529528684644417,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-11-03T00:00:00,2013-12-03 08:35:38.853050,giving up smoking,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/level#SOMEWHAT
http://cltl.nl/leolani/n2mu/giving_up_smoking0.5529528684644417,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-11-03T00:00:00,2013-12-03 08:35:38.853050,giving up smoking,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/giving_up_smoking0.5529528684644417,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-11-03T00:00:00,2013-12-03 08:35:38.853050,giving up smoking,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/emotion#APPROVAL
http://cltl.nl/leolani/n2mu/feel_more_energetic_throughout_the_day0.977306106893032,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-11-03T00:00:00,2013-12-03 08:35:38.922736,feel more energetic throughout the day,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/feel_more_energetic_throughout_the_day0.977306106893032,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-11-03T00:00:00,2013-12-03 08:35:38.922736,feel more energetic throughout the day,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/level#SOMEWHAT
http://cltl.nl/leolani/n2mu/feel_more_energetic_throughout_the_day0.977306106893032,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-11-03T00:00:00,2013-12-03 08:35:38.922736,feel more energetic throughout the day,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/feel_more_energetic_throughout_the_day0.977306106893032,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-11-03T00:00:00,2013-12-03 08:35:38.922736,feel more energetic throughout the day,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/emotion#APPROVAL
http://cltl.nl/leolani/n2mu/feel_more_energetic_throughout_the_day0.977306106893032,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-11-03T00:00:00,2013-12-03 08:35:38.922736,feel more energetic throughout the day,,http://cltl.nl/leolani/friends/Aicha,http://groundedannotationframework.org/grasp/factuality#NEGATIVE
