a,p,ns1Time,time,activity,patient,source,perspective
http://cltl.nl/leolani/n2mu/tingling_sensation0.05931333155005469,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-04-30T00:00:00,2011-05-30 08:35:35.351578,tingling sensation,,http://cltl.nl/leolani/friends/Jan,http://groundedannotationframework.org/grasp/emotion#CONFUSION
http://cltl.nl/leolani/n2mu/daily_foot_check0.26533768054605733,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-10-19T00:00:00,2011-11-19 08:35:35.732070,daily foot check,,http://cltl.nl/leolani/friends/Jan,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/daily_foot_check0.26533768054605733,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-10-19T00:00:00,2011-11-19 08:35:35.732070,daily foot check,,http://cltl.nl/leolani/friends/Jan,http://groundedannotationframework.org/grasp/level#SOMEWHAT
http://cltl.nl/leolani/n2mu/daily_foot_check0.26533768054605733,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-10-19T00:00:00,2011-11-19 08:35:35.732070,daily foot check,,http://cltl.nl/leolani/friends/Jan,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/daily_foot_check0.26533768054605733,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-10-19T00:00:00,2011-11-19 08:35:35.732070,daily foot check,,http://cltl.nl/leolani/friends/Jan,http://groundedannotationframework.org/grasp/emotion#APPROVAL
http://cltl.nl/leolani/n2mu/daily_foot_check0.26533768054605733,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-10-19T00:00:00,2011-11-19 08:35:35.732070,daily foot check,,http://cltl.nl/leolani/friends/Jan,http://groundedannotationframework.org/grasp/factuality#NEGATIVE
http://cltl.nl/leolani/n2mu/vision_seems_blurry0.8833215668572635,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-02-14T00:00:00,2013-03-14 08:35:35.784980,vision seems blurry,,http://cltl.nl/leolani/friends/Jan,http://groundedannotationframework.org/grasp/emotion#CURIOSITY
http://cltl.nl/leolani/n2mu/vision_seems_blurry0.8833215668572635,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-02-14T00:00:00,2013-03-14 08:35:35.784980,vision seems blurry,,http://cltl.nl/leolani/friends/Jan,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/vision_seems_blurry0.8833215668572635,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-02-14T00:00:00,2013-03-14 08:35:35.784980,vision seems blurry,,http://cltl.nl/leolani/friends/Jan,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/vision_seems_blurry0.8833215668572635,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-02-14T00:00:00,2013-03-14 08:35:35.784980,vision seems blurry,,http://cltl.nl/leolani/friends/Jan,http://groundedannotationframework.org/grasp/level#SOMEWHAT
http://cltl.nl/leolani/n2mu/vision_seems_blurry0.8833215668572635,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-02-14T00:00:00,2013-03-14 08:35:35.784980,vision seems blurry,,http://cltl.nl/leolani/friends/Jan,http://groundedannotationframework.org/grasp/sentiment#NEGATIVE
http://cltl.nl/leolani/n2mu/vision_seems_blurry0.8833215668572635,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-02-14T00:00:00,2013-03-14 08:35:35.784980,vision seems blurry,,http://cltl.nl/leolani/friends/Jan,http://groundedannotationframework.org/grasp/emotion#CONFUSION
http://cltl.nl/leolani/n2mu/changes_in_my_diet0.22112539024639122,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-05-10T00:00:00,2013-06-10 08:35:36.322597,changes in my diet,,http://cltl.nl/leolani/friends/Jan,http://groundedannotationframework.org/grasp/emotion#CURIOSITY
http://cltl.nl/leolani/n2mu/changes_in_my_diet0.22112539024639122,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-05-10T00:00:00,2013-06-10 08:35:36.322597,changes in my diet,,http://cltl.nl/leolani/friends/Jan,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/changes_in_my_diet0.22112539024639122,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-05-10T00:00:00,2013-06-10 08:35:36.322597,changes in my diet,,http://cltl.nl/leolani/friends/Jan,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/changes_in_my_diet0.22112539024639122,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-05-10T00:00:00,2013-06-10 08:35:36.322597,changes in my diet,,http://cltl.nl/leolani/friends/Jan,http://groundedannotationframework.org/grasp/level#SOMEWHAT
http://cltl.nl/leolani/n2mu/changes_in_my_diet0.22112539024639122,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-05-10T00:00:00,2013-06-10 08:35:36.322597,changes in my diet,,http://cltl.nl/leolani/friends/Jan,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/overwhelming0.438726749651175,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-08-23T00:00:00,2013-09-23 08:35:36.791799,overwhelming,,http://cltl.nl/leolani/friends/Jan,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/overwhelming0.438726749651175,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-08-23T00:00:00,2013-09-23 08:35:36.791799,overwhelming,,http://cltl.nl/leolani/friends/Jan,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/overwhelming0.438726749651175,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-08-23T00:00:00,2013-09-23 08:35:36.791799,overwhelming,,http://cltl.nl/leolani/friends/Jan,http://groundedannotationframework.org/grasp/level#SOMEWHAT
http://cltl.nl/leolani/n2mu/overwhelming0.438726749651175,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-08-23T00:00:00,2013-09-23 08:35:36.791799,overwhelming,,http://cltl.nl/leolani/friends/Jan,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/overwhelming0.438726749651175,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-08-23T00:00:00,2013-09-23 08:35:36.791799,overwhelming,,http://cltl.nl/leolani/friends/Jan,http://groundedannotationframework.org/grasp/emotion#CARING
http://cltl.nl/leolani/n2mu/overwhelming0.438726749651175,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-08-23T00:00:00,2013-09-23 08:35:36.791799,overwhelming,,http://cltl.nl/leolani/friends/Jan,http://groundedannotationframework.org/grasp/emotion#SADNESS
http://cltl.nl/leolani/n2mu/participating_in_local_support_group_meetings0.5904231573151816,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-08-23T00:00:00,2013-09-23 08:35:36.868305,participating in local support group meetings,,http://cltl.nl/leolani/friends/Jan,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/participating_in_local_support_group_meetings0.5904231573151816,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-08-23T00:00:00,2013-09-23 08:35:36.868305,participating in local support group meetings,,http://cltl.nl/leolani/friends/Jan,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/participating_in_local_support_group_meetings0.5904231573151816,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-08-23T00:00:00,2013-09-23 08:35:36.868305,participating in local support group meetings,,http://cltl.nl/leolani/friends/Jan,http://groundedannotationframework.org/grasp/level#SOMEWHAT
http://cltl.nl/leolani/n2mu/participating_in_local_support_group_meetings0.5904231573151816,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-08-23T00:00:00,2013-09-23 08:35:36.868305,participating in local support group meetings,,http://cltl.nl/leolani/friends/Jan,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/participating_in_local_support_group_meetings0.5904231573151816,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-08-23T00:00:00,2013-09-23 08:35:36.868305,participating in local support group meetings,,http://cltl.nl/leolani/friends/Jan,http://groundedannotationframework.org/grasp/emotion#APPROVAL
http://cltl.nl/leolani/n2mu/participating_in_local_support_group_meetings0.5904231573151816,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-08-23T00:00:00,2013-09-23 08:35:36.868305,participating in local support group meetings,,http://cltl.nl/leolani/friends/Jan,http://groundedannotationframework.org/grasp/emotion#REALIZATION
http://cltl.nl/leolani/n2mu/blood_sugar_levels0.5115272871840991,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-06-05T00:00:00,2013-07-05 08:35:35.183255,blood sugar levels,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#CURIOSITY
http://cltl.nl/leolani/n2mu/blood_sugar_levels0.5115272871840991,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-06-05T00:00:00,2013-07-05 08:35:35.183255,blood sugar levels,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/blood_sugar_levels0.5115272871840991,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-06-05T00:00:00,2013-07-05 08:35:35.183255,blood sugar levels,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/blood_sugar_levels0.5115272871840991,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-06-05T00:00:00,2013-07-05 08:35:35.183255,blood sugar levels,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/level#SOMEWHAT
http://cltl.nl/leolani/n2mu/blood_sugar_levels0.5115272871840991,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-06-05T00:00:00,2013-07-05 08:35:35.183255,blood sugar levels,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/blood_sugar_levels0.5115272871840991,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-06-05T00:00:00,2013-07-05 08:35:35.183255,blood sugar levels,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#APPROVAL
http://cltl.nl/leolani/n2mu/schedule_appointment_with_doctor0.24724670813964023,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-04-30T00:00:00,2011-05-30 08:35:35.374937,schedule appointment with doctor,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/schedule_appointment_with_doctor0.24724670813964023,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-04-30T00:00:00,2011-05-30 08:35:35.374937,schedule appointment with doctor,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/schedule_appointment_with_doctor0.24724670813964023,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-04-30T00:00:00,2011-05-30 08:35:35.374937,schedule appointment with doctor,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/level#SOMEWHAT
http://cltl.nl/leolani/n2mu/schedule_appointment_with_doctor0.24724670813964023,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-04-30T00:00:00,2011-05-30 08:35:35.374937,schedule appointment with doctor,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/schedule_appointment_with_doctor0.24724670813964023,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-04-30T00:00:00,2011-05-30 08:35:35.374937,schedule appointment with doctor,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#GRATITUDE
http://cltl.nl/leolani/n2mu/tell0.09481245487142453,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-04-21T00:00:00,2011-05-21 08:35:35.425054,tell,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#CURIOSITY
http://cltl.nl/leolani/n2mu/tell0.09481245487142453,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-04-21T00:00:00,2011-05-21 08:35:35.425054,tell,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/tell0.09481245487142453,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-04-21T00:00:00,2011-05-21 08:35:35.425054,tell,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/tell0.09481245487142453,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-04-21T00:00:00,2011-05-21 08:35:35.425054,tell,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/tell0.09481245487142453,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-04-21T00:00:00,2011-05-21 08:35:35.425054,tell,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/level#ALMOST_FULLY
http://cltl.nl/leolani/n2mu/blurry_vision0.34156087351128617,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-02-14T00:00:00,2013-03-14 08:35:35.792983,blurry vision,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#CURIOSITY
http://cltl.nl/leolani/n2mu/blurry_vision0.34156087351128617,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-02-14T00:00:00,2013-03-14 08:35:35.792983,blurry vision,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/blurry_vision0.34156087351128617,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-02-14T00:00:00,2013-03-14 08:35:35.792983,blurry vision,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/blurry_vision0.34156087351128617,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-02-14T00:00:00,2013-03-14 08:35:35.792983,blurry vision,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/blurry_vision0.34156087351128617,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-02-14T00:00:00,2013-03-14 08:35:35.792983,blurry vision,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/level#ALMOST_FULLY
http://cltl.nl/leolani/n2mu/dry_mouth0.783334176512735,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-07-30T00:00:00,2013-08-30 08:35:36.072019,dry mouth,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/dry_mouth0.783334176512735,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-07-30T00:00:00,2013-08-30 08:35:36.072019,dry mouth,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/dry_mouth0.783334176512735,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-07-30T00:00:00,2013-08-30 08:35:36.072019,dry mouth,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/dry_mouth0.783334176512735,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-07-30T00:00:00,2013-08-30 08:35:36.072019,dry mouth,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/level#ALMOST_FULLY
http://cltl.nl/leolani/n2mu/dry_mouth0.783334176512735,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-07-30T00:00:00,2013-08-30 08:35:36.072019,dry mouth,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/sentiment#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/urination0.6363522850321025,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-07-30T00:00:00,2013-08-30 08:35:36.131033,urination,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/urination0.6363522850321025,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-07-30T00:00:00,2013-08-30 08:35:36.131033,urination,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/urination0.6363522850321025,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-07-30T00:00:00,2013-08-30 08:35:36.131033,urination,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/urination0.6363522850321025,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-07-30T00:00:00,2013-08-30 08:35:36.131033,urination,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/level#ALMOST_FULLY
http://cltl.nl/leolani/n2mu/urination0.6363522850321025,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-07-30T00:00:00,2013-08-30 08:35:36.131033,urination,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#CARING
http://cltl.nl/leolani/n2mu/monitor0.5335248308389801,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-04-20T00:00:00,2011-05-20 08:35:36.502586,monitor,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/monitor0.5335248308389801,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-04-20T00:00:00,2011-05-20 08:35:36.502586,monitor,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/monitor0.5335248308389801,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-04-20T00:00:00,2011-05-20 08:35:36.502586,monitor,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/level#SOMEWHAT
http://cltl.nl/leolani/n2mu/monitor0.5335248308389801,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-04-20T00:00:00,2011-05-20 08:35:36.502586,monitor,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/monitor0.5335248308389801,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-04-20T00:00:00,2011-05-20 08:35:36.502586,monitor,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#APPROVAL
http://cltl.nl/leolani/n2mu/monitor0.5335248308389801,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-04-20T00:00:00,2011-05-20 08:35:36.502586,monitor,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#CARING
http://cltl.nl/leolani/n2mu/eating0.8983226826073089,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-04-20T00:00:00,2011-05-20 08:35:36.542210,eating,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/eating0.8983226826073089,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-04-20T00:00:00,2011-05-20 08:35:36.542210,eating,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/eating0.8983226826073089,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-04-20T00:00:00,2011-05-20 08:35:36.542210,eating,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/level#SOMEWHAT
http://cltl.nl/leolani/n2mu/eating0.8983226826073089,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-04-20T00:00:00,2011-05-20 08:35:36.542210,eating,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/eating0.8983226826073089,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-04-20T00:00:00,2011-05-20 08:35:36.542210,eating,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/sentiment#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/experiencing_minor_anxiety_spells0.6614931062051941,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-08-23T00:00:00,2013-09-23 08:35:36.751697,experiencing minor anxiety spells,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#CURIOSITY
http://cltl.nl/leolani/n2mu/experiencing_minor_anxiety_spells0.6614931062051941,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-08-23T00:00:00,2013-09-23 08:35:36.751697,experiencing minor anxiety spells,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/experiencing_minor_anxiety_spells0.6614931062051941,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-08-23T00:00:00,2013-09-23 08:35:36.751697,experiencing minor anxiety spells,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
